pid,mid
2835,157
2836,157
1047,157
2837,157
2838,157
2839,157
2840,157
2841,157
2842,157
2843,157
180,158
2844,158
187,158
2836,158
123,158
2845,158
188,158
1252,158
2846,158
2847,158
2848,158
140,158
124,158
2849,158
2850,158
859,158
2243,158
2851,159
2852,159
2853,159
2696,159
2854,159
2855,159
2856,159
2857,159
2858,159
2859,159
2860,159
2861,159
2862,159
2863,159
2864,159
2865,159
2866,159
2867,159
2868,159
2869,159
2870,159
2871,159
2872,159
2873,159
2874,159
2875,159
2876,159
2547,159
2877,160
2878,160
2879,160
2880,160
2881,160
2882,160
2883,160
2884,160
2885,160
2886,160
2887,160
2888,160
2889,160
2890,161
485,161
2891,161
2823,161
2892,161
1183,161
2893,161
2894,161
2895,161
2896,161
2897,161
2898,161
2899,161
2900,161
2901,161
2902,161
2903,161
2904,161
2905,161
2906,161
2907,162
2908,162
2909,162
2910,162
2911,162
2912,162
2913,162
2914,162
2915,162
2916,162
2917,162
2918,162
2919,162
2920,162
2921,162
2922,162
2923,162
81,163
2924,163
2925,163
2926,163
2927,163
2928,163
2929,163
2930,163
2931,163
2932,163
2933,163
2934,163
2935,163
2936,163
2937,163
2938,163
2939,163
2940,163
2941,163
2942,163
2943,163
2944,163
1328,164
2945,164
2946,164
2947,164
318,164
2731,164
2948,164
2949,164
2950,164
2951,164
2952,164
2953,164
1223,164
2954,164
2955,164
2956,164
1227,164
2957,164
2958,164
2959,164
2960,164
2961,164
2656,164
2962,164
2963,164
2964,164
2965,164
2966,164
2967,165
2968,165
2969,165
2970,165
1754,165
2971,165
2972,165
2973,165
2974,166
2975,166
2976,166
2977,167
2978,167
2979,167
537,167
2980,167
2981,167
2982,167
2983,167
2984,167
2985,167
2986,167
2987,167
2988,167
2989,167
2990,167
2991,167
2992,167
2993,167
2994,167
2995,167
2996,167
2997,167
2998,167
2999,167
3000,168
2139,168
833,168
1258,168
184,168
2525,168
1294,168
3001,168
837,168
1333,169
2680,169
13,169
3002,169
3003,169
99,169
3004,169
3005,169
3006,169
3007,169
3008,169
695,169
710,169
3009,169
3010,169
3011,169
3012,169
1343,169
3013,169
1351,169
3014,169
2091,169
3015,169
3016,169
1342,169
3017,169
728,169
3018,169
3019,169
3020,169
3021,170
3022,170
428,170
3023,170
3024,170
1570,170
1055,170
2842,170
3025,170
3026,170
3027,170
3028,170
3029,170
3030,170
3031,170
3032,170
3033,170
3034,170
3035,170
3036,171
3037,171
3038,171
3039,171
3040,171
3041,171
3042,171
3043,171
3044,171
3045,171
3046,172
14,172
3047,172
3048,172
3049,172
3050,172
3051,172
3052,172
3053,172
3054,172
3055,172
3056,172
3057,172
3058,172
3059,172
66,172
3060,172
3061,172
3062,172
3063,172
3064,172
2823,172
3065,172
1747,172
3066,173
3067,173
3068,173
3069,173
3070,173
3071,173
3072,173
3073,173
3074,173
3075,173
3076,173
3077,173
2110,173
3078,173
3079,173
3080,173
3081,174
3082,174
3083,174
3084,174
3085,174
3086,174
3087,174
3088,174
3089,174
3090,174
3091,174
3092,174
3093,174
3094,174
3095,174
3096,175
3097,175
3098,175
3099,175
3100,175
3101,175
3102,175
3103,175
3104,175
737,175
3105,175
3106,175
3107,175
3108,175
3109,175
3110,175
3111,175
1867,175
3112,175
3113,175
3114,175
2582,175
3115,176
3116,176
3117,176
3118,177
3119,177
3120,177
3121,177
3122,177
3123,177
3124,177
3125,177
3126,177
759,177
3127,177
3128,177
3129,177
3130,177
3131,177
3132,177
3133,177
3134,178
3135,178
3136,178
3137,178
3138,178
3139,179
3140,179
3141,179
3142,179
3143,179
3144,179
3145,179
2529,180
3146,180
3147,181
3148,181
3149,181
3150,181
3151,182
3152,182
3153,182
3154,182
3155,182
3156,182
3157,182
3158,182
3159,182
3160,182
3161,182
3162,182
3163,182
18,182
3164,182
3165,182
3166,182
3167,182
3168,182
3169,182
2733,183
3170,183
3171,183
3172,183
1304,183
2330,183
1351,183
30,183
3173,183
3174,183
3175,183
2708,183
3176,183
2955,183
3177,183
3178,183
951,183
3179,183
3180,183
128,184
1298,184
1692,184
658,184
3181,184
3182,184
1289,184
3183,184
1295,184
3184,184
3185,184
3186,184
3187,185
3188,185
3189,185
3190,185
3191,185
3192,185
3193,185
3194,185
3195,185
3196,185
3197,185
3198,185
3199,185
3200,185
3201,185
3202,185
3203,185
3204,185
3205,185
3206,185
3207,186
3208,186
3209,186
859,186
3210,186
1254,186
3211,186
3212,186
3213,186
3214,186
3215,186
3216,186
3217,186
3218,186
3219,186
3220,186
3221,186
3222,186
3223,186
3224,186
3225,186
3226,187
3227,187
3228,187
3229,187
3230,187
3231,187
3232,187
3233,187
3234,188
3235,188
3236,188
3237,188
3238,188
3239,188
3240,188
3241,188
3242,188
3243,188
3244,188
3245,188
3246,188
3247,188
3248,188
3249,188
3250,188
3251,188
3252,188
3253,188
3254,189
3255,189
3256,189
3257,189
3258,189
3259,189
3260,189
3261,189
3262,189
3263,189
3264,189
3265,189
3266,189
3267,190
3268,190
3269,190
3270,190
3271,190
3272,190
3273,190
3274,190
3275,190
3276,190
3277,190
3278,190
3279,190
3280,190
3281,190
3282,190
3283,190
3284,190
3285,190
3286,190
3287,191
3288,191
3289,191
3290,191
3291,191
2817,191
3292,191
2731,191
710,191
3293,191
3294,191
3047,191
3295,191
3296,191
3297,191
3298,191
3299,191
3300,191
3301,191
3302,191
3303,191
3304,191
3305,191
3306,191
996,191
3307,191
3308,191
3309,192
2224,192
3310,192
3311,192
1521,192
3312,192
3313,192
3314,192
3315,192
3316,192
3317,192
3318,193
3319,193
3320,193
3321,194
3322,194
3323,194
1753,194
3324,194
3325,195
3326,195
3327,195
3328,195
3329,195
3330,195
3331,195
3332,195
3333,195
3334,195
3335,195
3336,195
3337,195
3338,195
3339,195
3340,195
3341,195
3342,195
3343,195
3344,195
3345,196
3346,196
3347,196
3348,196
153,196
3349,196
252,196
3350,196
152,196
3351,196
2776,196
3352,196
3353,196
3354,196
3355,196
3356,196
3357,196
3358,196
99,197
193,197
3359,197
3360,197
3361,197
3362,197
3363,197
3364,197
3365,197
3366,197
3367,197
3368,197
3369,197
3370,197
3371,197
2164,197
3372,197
3373,197
3374,197
3375,197
3376,198
3377,198
3378,198
3379,198
3380,198
3381,198
3382,198
3383,198
3384,200
3345,200
3385,200
3386,200
3387,200
3388,200
253,200
3389,200
3357,200
3390,200
166,200
3391,200
3392,200
931,200
384,200
3393,200
3394,200
3395,201
2633,201
3396,201
3397,201
3398,201
527,202
3399,202
1208,202
3400,202
2683,202
3401,202
3402,202
3403,202
3404,202
3405,202
3406,202
3407,202
3408,202
3409,202
3410,202
3411,202
3412,202
3413,202
2673,202
3414,202
3415,203
3416,203
3417,203
3418,203
3419,203
3420,203
3421,203
3422,203
3423,203
3424,203
3425,203
2786,203
3426,203
3427,203
2788,203
3428,203
3429,203
3430,203
3431,203
3432,203
2914,203
3433,203
3294,204
3434,204
3435,204
3436,204
3437,204
3438,204
3439,204
3440,204
3441,204
3442,204
538,204
18,204
3443,204
3444,204
3445,204
3446,204
3447,204
3448,204
3449,204
3450,204
3451,204
3452,204
3453,204
3454,204
3455,204
3456,204
2421,204
3457,204
3458,204
3459,204
1499,204
3460,204
3461,204
3462,205
1396,205
3463,205
3464,205
3465,205
3466,205
3467,205
3468,205
3469,205
3470,205
3471,205
1289,206
2766,206
3472,206
3473,206
3474,206
3475,206
2525,206
3476,206
825,206
1409,206
3477,206
3478,206
1421,206
3479,206
1697,206
3480,206
3481,206
3482,206
695,207
3483,207
3484,207
3485,207
3486,207
3487,207
3488,207
2329,207
3489,207
3490,207
3491,207
3492,207
3493,207
3494,207
3495,207
3496,207
3497,207
3498,207
1889,207
3499,207
3500,207
342,207
3501,207
344,207
3502,207
3503,207
3504,207
3505,207
3506,207
3507,207
3508,207
3509,208
83,208
3510,208
3511,208
3512,209
3513,209
3476,209
3514,209
825,209
422,209
2837,209
3515,209
140,209
3001,209
3516,209
3517,209
3518,209
1255,209
3519,209
3520,209
3521,209
829,209
1263,209
3522,209
3523,209
3524,210
3525,210
3191,210
3526,210
3527,210
3528,210
3529,210
3530,210
3531,210
3532,210
3533,210
3534,210
3535,210
3536,210
3537,210
3538,210
3539,210
3540,211
3541,211
3542,211
3543,211
3544,211
3545,211
3546,211
3547,211
914,211
3548,211
3549,211
3550,211
1508,211
3551,211
3552,211
3553,212
3554,212
3555,212
3548,212
914,212
3549,212
3556,213
464,213
3557,213
3558,213
3559,213
3560,213
3561,213
3562,213
3563,213
3564,213
3565,213
3566,213
3567,213
3568,213
1518,214
3477,214
857,214
3569,214
3570,214
3571,214
3572,214
3573,214
3574,214
3575,214
3576,214
430,214
3577,214
3578,214
3579,214
350,214
3580,214
3581,215
3582,215
3583,215
3584,215
3585,215
3586,215
3587,215
3588,215
3589,216
3590,216
393,216
3591,216
1404,216
3592,216
3593,216
3594,216
3595,216
3596,216
3597,216
3598,216
3599,216
3600,216
3601,216
3602,216
3603,216
3604,216
3605,216
3606,216
3607,217
2162,217
3608,217
2169,217
1687,217
3609,217
131,217
2384,217
3610,217
3611,217
3612,217
2246,217
3613,217
3614,217
3615,217
3616,217
2145,217
3617,217
3618,217
3619,217
1570,217
3620,217
3621,217
3622,217
2181,217
3623,217
3624,218
3625,218
3626,218
3288,218
3011,218
3627,218
3628,218
551,218
3629,218
3630,218
3631,218
3632,218
3633,218
3634,218
3635,218
3636,218
3637,218
3638,218
3639,218
3640,218
3641,219
3642,219
3643,219
3644,220
3645,220
3646,220
3647,220
3648,220
3649,220
3650,220
3651,220
3652,220
3653,220
3654,220
3655,220
3656,220
3657,220
3658,220
3659,220
3660,220
3661,220
3662,220
3663,220
894,221
3664,221
3665,221
3666,221
3667,221
3668,221
3669,221
3670,221
3671,221
3672,221
3673,221
3674,221
3675,221
3676,221
3232,221
1870,221
1877,221
920,221
3677,221
3678,221
3679,221
3680,221
3681,221
3682,221
3683,221
3684,221
887,221
3685,222
3686,222
3687,222
3688,222
3689,222
3690,222
3691,222
3692,222
3693,222
3694,222
3695,222
3696,222
3697,222
3698,222
3699,222
3700,222
3701,222
3702,222
3703,222
3704,222
3705,222
3706,222
3707,222
3708,222
453,223
3709,223
3710,223
3711,223
3712,223
460,223
3713,224
3714,224
3715,224
3716,224
1675,225
3717,225
3718,225
3719,225
3720,225
3721,225
719,225
2102,225
3722,225
3723,225
3724,225
3725,225
3726,225
3727,225
3728,225
3729,225
3730,225
3731,225
3732,225
3733,225
3734,225
3735,225
3736,225
3737,225
3738,225
3739,225
3740,225
3741,225
3742,225
3255,226
3743,226
3744,226
695,226
3745,226
1303,226
2498,226
2091,226
3746,226
3747,226
3748,226
3749,226
3750,226
3751,226
3752,226
3753,226
3754,226
3755,226
3756,226
3757,226
3758,226
1344,226
3759,226
3760,226
3761,226
3762,226
3763,226
3764,226
3765,226
3766,226
3767,226
3768,226
3769,226
2582,226
3409,226
3770,227
820,227
836,227
184,227
3771,227
3772,227
3773,227
3774,227
2172,227
2240,227
3775,228
2554,228
3776,228
3777,228
3778,228
3779,228
3780,228
3781,228
3782,228
3783,228
3784,228
3785,228
3786,228
3787,228
3788,228
3789,228
3790,228
3791,228
3792,228
3793,228
3794,228
3795,228
3796,228
2949,228
3513,229
194,229
3797,229
3798,229
3799,229
2243,229
3800,229
1255,229
3801,229
3522,229
3802,229
3803,230
3804,230
3805,230
3806,230
3807,230
3808,230
3809,230
3810,230
3811,230
3812,230
3813,230
3814,230
3815,230
3816,230
3817,230
3818,230
3819,230
3820,230
3821,230
3822,230
3823,231
3824,231
3825,231
3826,231
1506,231
3827,231
3828,231
3543,231
3829,231
3830,231
3831,231
3832,231
3833,231
3834,231
2119,231
3835,231
3836,231
3291,232
2523,232
858,232
193,232
3837,232
3838,232
3839,232
3840,232
2225,232
347,232
2390,232
668,232
2142,232
3841,232
3842,232
3349,232
3843,232
3844,232
3845,232
3846,232
3847,232
1527,232
3848,232
3849,232
3850,232
3851,233
3852,233
1692,233
3853,234
3854,234
3855,234
1479,234
3856,234
3857,234
3858,234
3859,234
3860,234
3861,234
3862,234
3863,234
3864,234
3865,234
3866,234
3867,234
3868,234
3869,234
3870,234
2894,234
3871,235
3872,235
3873,235
3874,235
3875,235
3876,236
3877,236
3878,236
3879,236
2574,236
3880,236
3881,236
3882,236
3883,236
3884,236
3885,236
3886,236
3887,236
3888,236
3889,236
3890,236
3891,236
3892,236
3893,236
3894,236
3895,237
3896,237
3897,237
3898,237
3899,237
3,237
3900,237
3901,237
3902,237
3903,237
3431,237
3904,237
3905,237
3906,237
3907,237
3908,238
3909,238
3910,238
3911,238
3912,238
3913,238
3914,238
3915,238
3916,238
3917,238
3918,238
3919,238
3920,238
3921,238
3922,238
3923,238
3924,238
3925,238
3926,238
3927,238
3928,238
3929,238
3930,238
3931,238
3932,238
3933,238
3934,238
3935,239
3936,239
3937,239
3259,239
3938,239
3939,239
3940,239
3101,240
3941,240
3942,240
3943,240
3944,240
3945,240
3946,240
3947,240
3948,240
3949,240
3950,240
3951,240
3952,240
3953,240
3954,240
3955,240
3956,240
3957,240
2223,241
3958,241
418,241
1513,241
3959,241
3960,241
3961,241
3962,241
3963,241
683,241
3964,241
3965,241
2849,241
3966,241
3967,241
348,241
3968,241
3969,241
3970,241
668,241
1255,241
3971,242
3972,242
3973,242
3399,243
3974,243
1888,243
3975,243
2734,243
3976,243
3977,243
3978,243
3979,243
444,243
3980,243
3981,243
3982,243
1075,243
3983,243
3984,243
3985,243
3986,243
3987,243
3988,243
2547,243
3989,243
3990,243
3114,243
2582,243
3991,243
3992,244
3993,244
3994,244
3995,244
3996,244
3997,244
3998,244
3999,244
4000,244
4001,244
4002,245
4003,245
4004,245
4005,245
4006,245
4007,245
4008,245
4009,245
4010,245
4011,246
4012,246
4013,246
4014,246
4015,246
4016,246
4017,246
4018,246
3423,246
4019,247
258,247
4020,247
253,247
4021,247
3840,247
3358,247
255,247
4022,247
4023,247
4024,247
4025,247
4026,247
3709,248
4027,248
4028,248
4029,248
2877,248
4030,248
4031,248
4032,248
4033,248
4034,248
4035,248
4036,248
4037,248
4038,248
1,248
4039,248
4040,248
4041,248
4042,249
4043,249
4044,249
4045,249
4046,249
460,249
4047,249
4048,249
4049,250
4050,250
4051,250
4052,250
4053,250
4054,250
4055,250
331,251
4056,251
494,251
329,251
321,251
4057,251
4058,251
4059,251
4060,251
4061,251
4062,251
4063,251
4064,251
4065,251
4066,251
4067,251
4068,251
4069,251
4070,252
4071,252
4072,252
4073,252
2091,253
2332,253
4074,253
551,253
4075,253
489,253
4076,253
4077,253
112,253
4078,253
1502,253
341,253
342,253
4079,253
4080,254
4081,254
4082,254
4083,254
4084,254
4085,254
4086,254
4087,254
4088,254
4089,254
4090,254
4091,254
4092,254
4093,255
4094,256
4095,256
4096,256
4097,256
4098,256
4099,256
4100,256
4101,256
4102,256
4103,256
4104,256
4105,256
4106,256
3509,257
4107,257
4108,257
4109,257
4110,257
4111,257
4112,257
4113,257
4114,257
4115,258
4116,258
4117,258
4118,258
4119,258
4120,258
4121,258
4122,258
4123,258
4124,258
4125,258
4126,258
4127,258
4128,258
4129,258
4130,258
4131,258
4132,258
4133,258
4134,258
4135,258
4136,258
4137,258
4138,258
4139,258
4140,258
4141,258
4142,258
4143,258
4144,258
4145,258
4146,258
4147,258
4148,258
4149,259
1869,259
4150,260
3416,260
2786,260
4151,260
4152,260
2787,260
4153,260
4154,260
2908,260
4155,260
4156,260
4157,260
4158,261
4159,261
4160,261
1689,261
4161,261
4162,262
4163,262
4164,262
4165,262
4166,262
4167,262
4168,262
4169,262
4170,262
4171,262
4172,262
4173,262
4174,262
4175,262
4176,262
4177,262
1656,262
4178,263
28,263
4179,263
4180,263
4181,263
4182,263
4183,263
4184,263
4185,263
4186,263
4128,263
4187,263
4188,263
4189,263
4190,263
4191,263
4192,263
4193,263
4194,263
4195,263
4196,264
3958,264
2161,264
4197,264
2537,264
4198,264
3210,264
4199,264
4158,264
4200,264
4201,264
4202,264
4203,264
4204,264
4205,265
4206,265
4207,265
4208,265
4209,265
4210,265
4211,265
4212,265
4213,265
2120,265
4214,265
4215,265
4216,265
3419,265
4217,265
4218,265
4219,265
4220,265
4221,266
4222,266
4223,266
4224,266
1033,266
4225,266
4226,266
4227,266
4228,266
4229,266
4230,266
4231,266
4232,266
4233,266
1350,266
4234,266
4235,266
4236,266
3331,266
4237,266
4238,266
4239,266
989,266
4240,266
2570,266
1711,266
4241,266
3414,266
4242,266
4243,266
4244,266
4245,266
2582,266
3991,266
4246,267
4247,267
3803,267
4248,267
4249,267
4250,267
4251,267
4252,267
399,267
4253,267
4254,267
4255,267
4256,267
4257,267
4258,267
4259,267
4260,267
4261,267
4262,267
4263,267
4264,268
4265,268
4266,268
4267,268
4268,268
4269,268
4270,268
4271,268
4272,268
4273,268
4274,268
4275,268
4276,268
4150,269
4156,269
4157,269
4155,269
2786,269
4151,269
3416,269
4277,269
4152,269
2787,269
4153,269
2908,269
4278,270
2638,270
4279,270
538,270
4280,270
4281,270
4282,270
4283,270
4284,270
4285,270
4286,270
4287,270
4288,270
4289,270
4290,270
4291,270
4292,270
4293,270
4294,270
4295,270
4084,270
4296,270
4297,270
4298,270
4299,270
4300,270
4088,270
4301,270
254,271
4302,271
4303,271
4304,271
933,271
260,271
4305,271
255,271
4306,271
4307,271
4308,271
259,271
4309,271
1024,271
4310,271
4311,271
4312,271
4313,271
4314,271
4315,271
4316,271
4317,271
4318,271
4319,271
2139,272
3514,272
4320,272
3316,272
1290,272
4321,272
4322,272
4323,272
831,272
4324,272
418,272
4325,272
4326,272
4327,272
4328,272
4329,272
4330,272
4331,272
4332,272
4333,273
1591,273
1032,273
4334,273
4335,273
4336,273
4337,273
4338,273
4339,273
4340,273
4341,273
4342,273
4343,273
4344,273
4345,273
4346,273
4347,273
4348,273
3763,273
4349,273
4350,273
4351,273
4352,273
4353,273
1844,273
4354,273
3875,273
4355,273
4356,273
4357,273
4358,273
4359,273
4013,274
3419,274
4360,274
4361,274
3712,274
4362,274
4363,274
4364,274
4365,274
4366,274
4367,274
4368,274
4369,274
4370,274
4371,275
4372,275
4373,275
2748,275
4374,275
3376,275
4375,275
4376,275
4377,275
4378,275
4379,275
4380,275
4381,275
4382,275
4383,275
4384,275
4385,275
4386,275
4387,275
4388,275
4389,276
4390,276
2530,277
4391,277
4392,277
4393,277
4394,277
4395,277
4396,278
4397,278
4398,278
4399,278
4400,278
4401,278
4402,278
4403,279
4404,279
3230,279
4405,279
4406,279
4407,279
4408,279
4409,279
4410,279
4411,279
4412,279
4413,279
4414,279
1506,279
4415,279
4416,279
4417,280
4418,280
4419,280
4420,280
4421,280
4422,280
4423,280
3582,280
4424,280
4425,280
4426,280
4427,280
4428,280
2747,280
4429,280
4430,280
4431,280
4432,280
4433,280
4434,280
4435,281
4436,281
4437,281
4438,281
4439,281
4440,281
4441,281
4120,282
4442,282
4443,282
4444,282
4445,282
4446,282
4447,282
4448,282
4449,282
4450,282
4451,282
4452,282
4453,282
4454,282
4455,283
4456,283
4457,283
4458,283
4459,283
4460,283
582,284
2734,284
2682,284
4461,284
4462,284
287,284
4463,284
4464,284
4465,284
1715,284
4466,284
4467,284
4468,284
4469,284
4470,284
4471,284
4472,284
4473,284
4474,285
4475,285
710,285
4476,285
4477,285
4478,285
4479,285
4480,285
4481,285
4482,285
4483,285
4484,285
4485,285
4486,285
4487,285
4488,285
4489,285
2138,286
836,286
195,286
4490,286
4491,286
4492,286
4493,286
4494,286
4495,286
4496,286
4497,286
4498,286
4499,287
4500,287
4501,287
4502,287
4503,287
4504,287
4505,287
4506,287
4507,287
2047,287
4508,287
4509,287
4510,287
4511,287
4512,287
4513,287
4514,287
4515,287
4516,287
4517,287
4518,288
1220,288
4519,288
1265,288
4520,288
4521,288
4522,288
4523,288
4524,288
2058,289
4525,289
4526,289
4527,289
4528,289
4529,289
4530,289
4531,289
4532,289
4533,289
4534,289
4535,289
4536,289
4537,289
4538,289
4539,289
3763,289
4540,289
3991,289
4541,289
4542,290
3138,290
4543,290
4544,291
4545,291
4546,291
4547,291
4548,291
4549,291
4550,291
4551,291
4552,291
1438,291
4553,291
4554,291
4555,291
4556,291
4557,291
4558,291
4559,291
4560,291
4561,291
4562,291
4563,291
4564,291
4565,291
4566,291
4567,291
4568,291
4569,291
4570,291
4571,291
4572,291
4573,292
3826,292
4407,292
4404,292
4574,292
4575,292
4576,292
4577,292
4578,293
4579,293
1482,293
4580,293
4581,293
4582,293
3986,293
4583,293
4584,293
4585,293
4586,293
4587,293
4588,293
4589,293
4590,293
4591,293
4592,293
4593,293
4594,293
4595,293
4596,294
4597,294
4598,294
4599,294
3375,294
4600,295
4601,295
2865,295
4602,295
4603,295
4604,295
4605,295
613,296
4606,296
1656,296
4607,296
4608,296
4609,296
4610,296
4611,296
4612,296
1817,296
4613,296
4614,296
4615,296
4616,296
4617,296
4618,296
4619,296
4620,296
4621,296
4622,296
4623,296
4624,296
4625,296
4626,297
4627,297
4628,297
4629,297
4630,297
4631,297
4632,297
4633,297
4634,297
2035,297
4635,297
4636,297
4637,297
4638,297
4639,297
3911,297
4640,297
4641,297
4642,297
4643,297
4644,297
4645,297
4646,297
4647,297
4648,297
4649,297
4650,297
4651,297
4652,297
4653,297
4654,297
4655,297
4656,297
4657,297
4658,298
4659,298
4660,298
4661,298
4662,299
4663,299
4664,299
4665,299
4666,299
4667,300
4668,300
4156,300
4669,300
4670,301
4671,301
4672,301
4673,301
4674,301
4675,301
4676,302
4677,302
4678,302
4679,302
4680,302
4681,302
4682,302
4683,303
4684,303
4685,303
4686,303
4687,303
4688,303
4689,303
4690,304
4691,304
4692,304
4693,304
4694,304
4695,305
4696,305
4697,305
4698,305
4699,305
4700,305
4701,305
4702,305
4703,305
4704,305
4705,305
4706,305
4707,305
4708,305
4709,305
4710,305
4711,305
4712,305
4713,305
4714,305
4715,306
4716,306
4717,306
4718,306
4719,306
4720,306
4721,306
1980,306
4722,306
4723,306
3156,306
4724,306
4725,306
1897,306
4726,306
4727,306
1475,306
4728,306
4729,306
4730,306
4731,306
2225,307
668,307
4732,307
4733,308
4734,308
4735,308
4736,308
4737,308
4738,308
4739,308
4740,308
4741,309
4742,309
4743,309
4744,309
4745,309
4746,309
4747,309
4748,309
4749,309
4750,309
4751,309
4752,309
4753,309
4754,309
4755,309
4756,309
4757,309
4758,309
4759,309
4760,309
4761,310
4762,310
4763,310
4764,310
1441,311
4765,311
2465,311
4766,311
4767,311
4768,311
4769,311
4770,311
4771,311
4772,311
4773,311
4774,311
209,312
4775,312
4776,312
4777,312
4778,312
4779,312
4780,312
4781,312
4782,312
4783,312
4784,312
4785,312
4786,312
4787,312
4788,312
4789,312
1896,313
4790,313
4791,313
4792,313
4793,313
4794,314
4795,314
4796,314
4797,314
4798,315
4799,315
3069,315
30,315
4800,315
2663,315
3173,315
4801,315
4802,315
4803,315
4804,315
4805,315
4806,315
2989,315
4807,315
4808,315
4809,315
4810,315
4811,315
2662,316
4812,316
4813,316
4814,316
1204,316
4815,316
1086,316
4816,316
4817,316
4818,316
4819,316
4820,316
4821,316
4822,316
4237,316
3487,316
4823,316
3873,316
4236,316
4824,316
4825,317
4826,317
4827,317
4828,317
4829,317
4830,317
4831,317
4832,317
2910,318
4833,318
4834,318
4835,318
4836,318
4826,318
4837,318
4838,318
4839,319
4840,319
4841,319
4152,319
4842,319
4843,319
4844,319
4845,319
4846,319
4847,319
4848,319
4361,319
4849,320
4850,320
4851,320
4852,320
4596,320
4853,320
4854,321
4855,321
4856,321
3331,321
4857,321
4858,321
3718,321
4859,321
4860,321
4861,321
4862,321
4863,321
1365,321
4864,321
4865,321
4866,321
4867,321
4868,321
4869,321
4870,322
651,322
4871,322
640,322
776,322
774,322
4872,322
4873,322
4874,322
4875,323
4876,323
4877,323
4878,323
3541,323
4879,323
4880,323
4881,323
1506,323
4882,323
4883,323
4884,323
4885,323
4886,323
4887,324
4888,324
4889,324
4890,324
4891,324
4892,324
4893,324
4894,324
4895,324
4896,324
4897,324
4898,324
4899,324
4900,324
4901,324
4902,324
4903,324
4904,325
4905,325
4906,325
4907,325
4908,325
4909,325
4910,325
4911,325
149,326
4912,326
4913,326
4914,326
2837,326
1570,326
4915,326
4916,326
4917,326
2156,326
4918,326
4919,326
4920,326
4921,327
4922,327
3417,327
4923,327
4924,327
4925,327
4926,327
4927,327
4928,327
4929,327
4930,327
4361,327
4014,327
4039,327
4931,327
4932,327
4933,328
1001,328
4934,328
4935,328
4936,328
4937,328
4938,328
4939,328
4940,328
1012,328
4941,328
4942,328
4943,328
4944,328
4945,328
4946,328
4947,328
4948,328
4949,328
4950,328
4951,329
2300,329
4952,329
2835,329
4953,329
4954,329
4955,329
4956,330
4957,330
4958,330
4959,330
4960,330
4961,330
4962,331
4963,331
4964,331
4965,332
271,332
4966,332
4967,332
4968,332
4969,332
4970,332
4971,332
4972,332
4973,332
4974,332
4975,332
1109,332
4976,332
4977,332
4978,332
4979,332
4980,333
4981,333
4982,333
4983,333
4984,333
4985,333
4986,333
4987,333
4988,333
4989,333
4990,333
4991,333
4992,333
4993,333
4994,333
4995,333
4996,333
4997,333
4998,333
4999,333
5000,334
5001,334
1207,334
5002,334
5003,334
5004,334
3157,334
5005,334
5006,334
5007,334
5008,334
5009,335
5010,335
5011,335
5012,335
5013,335
5014,335
5015,335
5016,335
5017,336
930,336
5018,336
5019,336
5020,336
5021,336
5022,336
5023,336
5024,336
5025,336
132,336
5026,336
4921,337
5027,337
4152,337
5028,337
5029,337
4046,337
5030,337
5031,337
5032,337
5033,337
5034,337
5035,337
5036,337
5037,337
5038,337
5039,338
4606,338
5040,338
5041,338
5042,338
5043,338
5044,338
5045,338
5046,338
2895,338
5047,338
5048,338
5049,338
1823,338
5050,338
5051,338
5052,338
5053,338
5054,338
5055,338
3970,339
5056,339
5057,339
5058,339
5059,339
5060,339
5061,339
1972,340
1268,340
5062,340
5063,340
5064,341
5065,341
5066,341
5067,341
5068,341
5069,341
5070,341
5071,341
5072,341
5073,341
5074,341
5075,341
5076,341
5077,341
4570,341
5078,341
5079,341
2087,341
5080,342
5081,342
5082,343
5083,343
5084,343
5085,343
5086,343
2454,343
5087,343
5088,343
3712,343
5089,344
5090,344
5091,344
5092,344
5093,344
5094,344
1834,344
5095,344
2705,344
5096,345
5097,345
5098,346
5099,346
5100,346
5101,346
5102,346
5103,346
5104,346
5105,346
5106,346
5107,346
5108,346
5109,346
5110,346
5111,346
5112,346
5113,346
5114,346
5115,346
5116,347
5117,347
5118,347
5119,347
5120,347
5121,347
5122,347
5123,347
5124,347
5125,347
5126,347
645,347
5127,348
5128,348
5129,348
11,348
5130,348
5131,348
5087,348
4924,348
5132,348
4018,348
4214,348
5133,348
5134,348
4830,348
3904,348
5135,348
5136,348
5137,348
5138,348
5139,349
5140,349
5141,349
5142,349
5143,349
3325,350
5144,350
3760,350
3581,350
5145,350
5146,350
5147,350
5148,350
5149,350
719,350
3111,350
553,350
5150,350
5151,350
5152,351
5153,351
5154,351
5155,351
4343,351
5156,351
5157,351
5158,351
5159,351
5160,351
5161,351
5162,351
5163,351
4351,351
5164,351
5165,351
5166,352
534,352
5167,352
5168,352
2216,352
5169,352
5170,352
5171,352
5172,352
5173,352
3401,352
5174,352
5175,352
5176,352
5177,352
5178,352
5179,352
5180,353
5181,354
5182,355
5183,355
5184,355
5185,356
5186,356
5187,356
5188,356
5189,356
5190,356
5191,356
5192,356
5193,356
5194,356
5195,356
5196,356
5197,356
5198,356
5199,356
5200,356
5201,356
5202,356
5203,356
5204,356
3099,357
5205,357
5206,357
5207,357
5208,357
5209,358
2407,358
959,358
5210,358
5211,358
5212,358
1463,358
5213,358
5214,358
5215,358
2962,358
5216,358
5217,358
